reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
db628687-30f2-405f-957b-72afceaaabbc,Evan Renusch,https://play-lh.googleusercontent.com/a/ACg8ocKBVqsALp8Yvdi0kDZI_AK6JnmggH7Lvr1_BFkM_PVi=mo,You're better off dying alone than using this app.,1,1,,2024-03-14 02:23:24,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 06:50:17,
2cbf2576-2f23-48f8-9af1-935e58bd93ec,Malcom Yong,https://play-lh.googleusercontent.com/a/ACg8ocJ4AnFlotMMro2aPK9zm2d-_4EzK5OIhOsD34tFzbCw=mo,"I was verified..... And now suddenly got banned without knowing what cause like seriously, i payed like twice already... And got banned that easily.... Cmmon....",5,0,15.3.0,2024-03-14 02:01:51,,,15.3.0
9869d93e-19b1-4ef5-b05e-e693dcdf1ea4,Gabriel Mares,https://play-lh.googleusercontent.com/a-/ALV-UjVlVNbza-GzDOBXa4Yul2m20S0Iyy5Y7y1LmE-fiOUwTRw,"La verdad es una gran aplicación, por fin conocí gente pero, el raro antisocial soy yo, no es una app para mi pero es una muy buena app. Creo que fue una gran mejora las búsquedas por prioridad, yo buscaba amistades y ayuda que sepan cuál es tu objetivo.",5,0,,2024-03-14 02:01:13,,,
fbe3e845-b7c6-4ed5-b870-d648b3e1952b,Agni Bhatta,https://play-lh.googleusercontent.com/a/ACg8ocLJyxIVloIdPSbsIvhq1KWDufcnN5UOY-4vHiYLeFCb=mo,Great app,5,0,15.3.0,2024-03-14 01:57:49,"Thank you for your positive feedback! We're glad to hear that you're enjoying our app. If you have any suggestions or need assistance, feel free to reach out to us.",2024-03-14 06:49:36,15.3.0
e99be9b8-2025-4ea2-a130-de79d38ed565,EMMANUEL SOBOGUN,https://play-lh.googleusercontent.com/a-/ALV-UjU5sIKvoUYubrKTXNo8XHmjg47cUjw7Sy3r4_tneWWW-64P,good,5,0,15.3.0,2024-03-14 01:50:44,,,15.3.0
5b7eeede-bb17-4136-94b1-a27564049e42,Tom Nguyen,https://play-lh.googleusercontent.com/a-/ALV-UjXgNDouQsk1UCrKn1crI0bcBo-WYpJ-CwAQ3-BipKZbYJ4,"Don't bother, waste of time and money, pay premium to have unlimited swipe on photos of girls. Work on getting money and meeting people in real life through friends. There's no better way.",1,0,13.14.0,2024-03-14 01:49:38,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-14 06:49:58,13.14.0
82aaf546-c476-4869-b975-05b318acd054,Giselle Slinger,https://play-lh.googleusercontent.com/a/ACg8ocJvtr0uJi1sqocWHkI-DAwRIkNuSSCbiH4LzuqY-Nnr=mo,"Well everything was going good, until Facebook, Instagram, and other apps recently shut down, after that I was log out off tender, I tried logging back in over and over nothing, so I delete the account thinking maybe I was hacked, and download it back to start afresh still not getting through really disappointed, other than that, it had worked great for me.",5,0,14.22.1,2024-03-14 01:43:06,"Sorry to hear about the trouble you're experiencing. Could you give us a shout at gotinder.com/help? Thanks for sharing as much relevant info as possible, so we can deep dive into this. We hope to hear from you soon!",2024-03-14 06:50:31,14.22.1
7b4ed692-821f-4124-9408-86a90848ddfc,Grady Cox,https://play-lh.googleusercontent.com/a-/ALV-UjXnadmPpP8J2igLRZvCRuDk4vzOX31yLGrgcggO9Xs_YOzb,"Ling term user. They limit on usage, 5 minutes on app & then you have to pay for swiping, or wait days to continue. Money hungry devs, DONT RECOMMEND big L. Why would I want to wait days on end just for a few minutes of silly swiping? I'll take my $40/month when I pay somewhere else like OF & actually get sex! DON'T WASTE YOUR TIME!!",1,2,15.3.0,2024-03-14 01:29:51,"Sorry to hear that! You can use Tinder for free. After creating your account, you can view potential matches and connect with others. We offer subscriptions and other in-app purchases to those who want to upgrade their Tinder experience with Premium features.",2024-03-14 06:49:57,15.3.0
181d0c61-b064-427f-bed4-8314b2e8b8d8,Ben Theis,https://play-lh.googleusercontent.com/a/ACg8ocKcFNEvL2YUbA8bWb0XO8D46SvUxRBwj0EsUjAqGbeR=mo,So you get 40 plus people to like you in 3 days and tinder never shows you those people so you have to pay more for their dating site than a streaming service. Im never going to pay you unless its like a dollar a month because you have just proven to me you will just play games. And they do a garbage job of getting the only fans type people off of here. More than half the profiles are fake,1,0,15.3.0,2024-03-14 01:23:55,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 01:46:57,15.3.0
4d7cc014-73bf-4410-abbb-8c46ee271b46,Adder Black,https://play-lh.googleusercontent.com/a-/ALV-UjXh5y2cTd9mpHduHi7r4WCLHrtGyL_-dENlxfZKcs_26kE,You should think about renovations egsisting and creating new packages (this is boring) Attractive price packages-with more content and more choices! Then you will see tinder sparkling! features that can be affordable to the wider population.. ! 😉🥳,3,0,,2024-03-14 01:00:30,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-14 06:50:01,
35768f2e-941e-446d-a96d-8601a120ded8,Greg Pendergraft,https://play-lh.googleusercontent.com/a-/ALV-UjW4nAg4S__q4Hk6cAj7PUwnpMIkTuMef5iLGRA1z_H52qs,there's potential hookups out here I know I'm finding them,3,0,15.3.0,2024-03-14 00:56:04,,,15.3.0
bab8a97d-1a1c-4ed2-92ef-c6507376ecef,Michael Miller,https://play-lh.googleusercontent.com/a/ACg8ocIlH-1-6Pdxi0e05CTDg75c1CVd2WeB2rWcQc46kaPg=mo,"I accidentally put in the wrong age like a year ago and finally tried to enter again lately, and they won't un-ban me even after my ID proof clearly shows I'm over 18 😠",1,0,,2024-03-14 00:54:59,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:15,
5cd6dcc0-6a50-40d9-bcb0-c063dc0518e2,White Boy,https://play-lh.googleusercontent.com/a-/ALV-UjVEBHvzI30SwNov_lbAyPPuUHc1J6nfvA5PeT_QOoar0w,"matches seem completely broken. either all my matches disappear. I match with someone then immediately get unmatched before the chance to send a message. or notification for a message, then match not there anymore. re logging only helps somewhat, I was on date and on their side we're still matched but my app I couldn't see her.",1,0,15.3.0,2024-03-14 00:47:39,"Sorry to hear about this. If you continue to experience issues connecting with others on Tinder, we’d love to dig deeper into this. Could you reach out to us at gotinder.com/help, so we can help troubleshoot and improve your experience?",2024-03-14 06:49:44,15.3.0
d9a2ad92-c378-47a0-b14f-96b537ecd30f,Raluca Gate,https://play-lh.googleusercontent.com/a-/ALV-UjWQQOuzKiXwKKgpw4avJK-LXFb9eEd86XCPqy9E8BqDl4tP,"I've had an account for months and it's shadow banned for some reason. Whether I swipe right or left, I get the same people every time I open the app. This is a scheme so you make in app purchases.",1,0,15.4.0,2024-03-14 00:29:05,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 06:50:13,15.4.0
e2c59370-6071-41d2-b03e-d95510184593,Cadet David,https://play-lh.googleusercontent.com/a/ACg8ocJCGNceSwN3abFDwMaPV-fObyxCK3JoJczLJKokrzCx=mo,it's very nice I love it,5,0,15.3.0,2024-03-14 00:15:33,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-14 06:49:33,15.3.0
b16c76c4-84d6-4f93-8a62-7bbb11761f73,Homer Simpson,https://play-lh.googleusercontent.com/a-/ALV-UjV6RrjTPalvBj27nVY_FYKbGaXLsZSxVpoB865jsR_h_g,"Conseguí una verificación de cuenta sin incluso pasar el examen de verificación únicamente subiendo mi documento de identificación nacional de mi país y licencia de conducir. Me gusta. Estoy a favor. 5 estrellas. Doy muy pocos ""likes"" El sistema de Tinder piensa que Yo soy un bot y tuve que pasar examen de verificación. Yo estoy muy enojado...Yo no paso examen de verificación igual que otros aquí.",1,0,,2024-03-14 00:12:38,,,
140a7a84-3b00-46da-8c15-01ffc52be89a,hortense watson,https://play-lh.googleusercontent.com/a-/ALV-UjW1eJHUDAoAWt3u5Jh6js9GhM868tyl4-541VyiyPwAk3FM,It's a great platform to find new friends.,5,0,15.3.0,2024-03-13 23:57:56,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-14 06:49:34,15.3.0
fa7888c1-8723-4c16-a85e-ab0ce09e2eef,Max,https://play-lh.googleusercontent.com/a-/ALV-UjX0bVmPZOmTvh9t2Xl6iOqTW0zj3hbUyWHkjy7FlLduJI4,Only degradations are there. They block Normal People.,1,0,15.4.0,2024-03-13 23:30:20,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 00:47:59,15.4.0
12109e07-2f65-43ec-b066-3c28e90faa92,Ali Raza,https://play-lh.googleusercontent.com/a-/ALV-UjW7Nq12VKpkKcjCKXC9H0at9eUlu3xtPyT7isgU8cOjGA,good,3,0,15.3.0,2024-03-13 23:25:26,,,15.3.0
59a8ac8e-40f6-40c8-b675-d9e0bb503a99,Creator's King,https://play-lh.googleusercontent.com/a-/ALV-UjUslDldU4aug86S7aF7hyd101zxHcs3HgwJqd_c8iLlnQ,Worst,1,0,15.3.0,2024-03-13 23:12:23,,,15.3.0
0553b079-259b-40ab-9dea-81216d8d7e3a,Or Rozen,https://play-lh.googleusercontent.com/a-/ALV-UjXlKaDnvqZyrpCHv4eb3BL0yR2nNIUHn8NB0upBjw0S_LA7,"More than a few months that I have no idea why I got banned and when you're trying to understand why you won't get any help from your assistance and doesn't matter even that my profile was verified and I had a membership, you just choose to ignore .. Bumble is way better",1,1,15.3.0,2024-03-13 22:53:14,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 00:47:56,15.3.0
03f6f7ad-e808-418c-8763-707f1c9b427b,Arka Mukhopadhyay,https://play-lh.googleusercontent.com/a/ACg8ocL3iAOeEEzc6YIO_iLKbU0OfUOqzhDH-iVLcfWF96hf=mo,"Worst experience with the app.cant send likes,or see likes sent.When i contact and raise complaint,tickets are raised but no solution even after a week great support for platinum plan owners..u suck",1,0,15.3.0,2024-03-13 22:51:32,"We’re sorry to hear about this. If you need help to resolve your billing issue or you’d like to request a refund, please let us know at gotinder.com/help and we’ll connect.",2024-03-14 00:47:43,15.3.0
bd4e676e-82b8-43d5-b3fb-0e201b95821d,Evelyn Mercy,https://play-lh.googleusercontent.com/a-/ALV-UjXTfoINna7l8_o-CLKjsrxRTtADmb6TZaf6Y0vUM5x7bg,Nice,2,0,14.24.3,2024-03-13 22:45:21,,,14.24.3
aa11d5fb-414e-48da-ac42-33791bc53964,Mike Schroeter,https://play-lh.googleusercontent.com/a-/ALV-UjWKyilNc8GfdMAVEe9Gfk1-nlG1T1g5Jh9gWBL_fXemp6A,Plagued with bot accounts. Boosts are useless and cost too much compared to other services.,1,0,15.3.0,2024-03-13 22:33:15,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-13 22:46:46,15.3.0
7a5b3d7a-7117-4759-9d5c-19191ed46eb5,Judy Mirror,https://play-lh.googleusercontent.com/a-/ALV-UjVR8gYHqcIY72JT6AGi0zyrMCpqwtZdX5hcx8y8cpOwZXQ,"It gets u banned , even if u don't do anything wrong",1,0,15.4.0,2024-03-13 22:11:19,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 00:47:55,15.4.0
f051a851-2faf-47c5-a3eb-670a2bd838a1,Raymond Deleon,https://play-lh.googleusercontent.com/a-/ALV-UjUXX4DEiy06ki5pAnro1INFvnEFlUQvFo--e-lepD56QDQ,If you ain't paying for the app as a guy you will never find a decent match very far in between..,2,0,15.4.0,2024-03-13 21:38:11,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-14 00:47:47,15.4.0
19c2919a-e69b-4b2c-bce8-3e7d615035ad,Alexander C,https://play-lh.googleusercontent.com/a/ACg8ocJZMMXdjNKQFPmuDvEDvhjJXqmgjiR5Gm--j-WTJJu1=mo,"Tinder is Trash now. Too many fake profiles. Tinder says they put a lot of effort into moderating it, but then ask me to report the fake profiles for them? Sounds like I am the one putting the effort in.. Like I said, place is Garbage now",1,0,15.4.0,2024-03-13 21:28:12,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 19:44:00,15.4.0
b96e0202-d03b-480a-a170-3da2d6217754,Matt Bowman,https://play-lh.googleusercontent.com/a/ACg8ocLkFNAmfd_DRPM1Vf_nt4f37rn578KsjleWnUTijMw0=mo,Capitalist pigs charge you $$$ for everything nowadays.,1,0,15.3.0,2024-03-13 21:27:54,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-14 00:47:46,15.3.0
72546a86-c9f0-43f4-a724-3a20914d51dc,Cohan A,https://play-lh.googleusercontent.com/a-/ALV-UjVzTgauh6xZfz6DKdqqj8RzI2U2X2MFCLvbTt1-mkjtRHM,"The likes tab is broken and clearly shows likes from months ago. This is intentional, in order to trick people into buying gold. Dont fall for the scam.",1,0,15.3.0,2024-03-13 21:21:41,Thanks for sharing this. We’re sorry to hear about your experience on Tinder. We value our member’s experience and we take reports of this nature seriously. Please reach out to gotinder.com/help to report this incident to our team and we’ll be in touch.,2024-03-13 21:46:56,15.3.0
e086140b-279d-45b8-91d5-8b4d3257e502,Jonathan De la Rosa,https://play-lh.googleusercontent.com/a/ACg8ocKxWyDaAde3vYMewiN-u6N-XzM3PDJsxDkVMQryUDHCzA=mo,"Something needs to be done about the number of fake accounts on here. Some people pay for this app, who get boosts and super likes. And for what? So they can waste them on fake accounts? Serious issue. Figure something out with IP addresses or something. Definitely not fair that someone would pay a subscription for months, and they get zero value out of it. I say, either fix the platform or fix the pricing. No one wants to pay a ridiculous amount of money and get nothing out of it.",1,0,15.3.0,2024-03-13 21:20:38,"Sorry to hear that. We agree that this isn’t a nice experience, but we can assure you that we put a lot of effort into moderating inappropriate behavior. If you come across a suspicious profile, please report it directly on the app by opening their profile and scrolling down to ‘Report’.",2024-03-13 21:46:39,15.3.0
eb335fd7-c532-47d6-98d2-79157c62ad4e,Jack C,https://play-lh.googleusercontent.com/a-/ALV-UjXNuM2Qmiq_qnTrn5Ek9g6udmAENUJPn1eYyMen0FDYO0w,"horrible moderation/support team, horrible paid services, and horrible app.",1,0,15.3.0,2024-03-13 21:10:31,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 00:47:51,15.3.0
3c5730b5-f92d-4ff2-a4fa-f0db6de6a559,Mano Malone,https://play-lh.googleusercontent.com/a/ACg8ocJSMJLaXZ-ROd7YW-RluQjvaKiQ98JwvzYdWhe5r-W7=mo,"Won't let me delete my account, really annoying",1,0,15.4.0,2024-03-13 21:08:24,Sorry to hear you want to delete your account! We hope it’s because you met someone special. You can delete your Tinder account by tapping the profile icon > Settings > ‘Delete Account’. Having issues trying to delete your account? Let us know how we can help you at gotinder.com/help!,2024-03-13 21:47:05,15.4.0
f7aefee1-b1b0-488b-b820-501af58f1277,Cole,https://play-lh.googleusercontent.com/a/ACg8ocKhmTlkwcz2nxhmqaPcrF77hnfrCjt-6LdNd_4Tddmd=mo,Lost account- Swapped from iOS to Android and couldnt log back in. Massive piece of 💩. It kept askimg how i wanted to log in and regardless of whether i did email or phone # it kept makimg me create a new account. The app is trash anyways. Mostly bots and scammers,1,0,15.3.0,2024-03-13 20:22:35,"Sorry to hear that. We agree that this isn’t a nice experience, but we can assure you that we put a lot of effort into moderating inappropriate behavior. If you come across a suspicious profile, please report it directly on the app by opening their profile and scrolling down to ‘Report’.",2024-03-13 20:48:54,15.3.0
0d57f451-dc53-4ca9-b583-98a74b9df6c6,Nizar Halloum,https://play-lh.googleusercontent.com/a/ACg8ocIZH13mOBngwYMCYm5ymXGt2DLG3vaWaed2pyDf5w1_=mo,not bad,4,0,15.3.0,2024-03-13 20:11:25,,,15.3.0
cc9e0441-e0c6-4085-b00f-3746a06b8b43,Samar Singh,https://play-lh.googleusercontent.com/a/ACg8ocLl-6nPIrOSXWg-z2tFvjpvQ_Ef8LKvsFaAhmX-m5ur=mo,"Very bad I have purchase gold membership but not get any subscription yet,only making fool and cheat het",1,0,,2024-03-13 20:05:41,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 21:46:54,
ac5164fb-ff3b-429f-8e48-09f2b38ea860,Jessica Flowers,https://play-lh.googleusercontent.com/a/ACg8ocIKN-PjSSMV3e3TvTB1bId5GxZMQVmvtDc5MSA_popQ=mo,Constantly showing 0 matches even in a highly active area. Upgraded to gold to see if that would help. Still reflects no likes. I saw a friend on the app and swiped right on him and he doesn't see it on his end. Tinder will take your money and hide your profile. Reached out to customer service and no response. I guess I have to dispute the charge now since they failed to provide a service I paid for.,2,0,15.3.0,2024-03-13 19:45:09,"Sorry to hear about this. If you continue to experience issues connecting with others on Tinder, we’d love to dig deeper into this. Could you reach out to us at gotinder.com/help, so we can help troubleshoot and improve your experience?",2024-03-13 21:46:29,15.3.0
e2e46881-cf97-4a85-9bb3-1ee013ba43b5,holy diver,https://play-lh.googleusercontent.com/a-/ALV-UjXmBgH9EU24SaRa9lfE_hOlrJbLMmft8_n6bcZDNprGmAk,Cost to use features is out of hand. Should offer full access trial,1,0,,2024-03-13 19:43:34,"Sorry to hear that! You can use Tinder for free. After creating your account, you can view potential matches and connect with others. We offer subscriptions and other in-app purchases to those who want to upgrade their Tinder experience with Premium features.",2024-03-13 21:46:41,
80c9cfd8-f651-49c0-873f-b5b5b2f3aa29,Ibukun Onigbinde,https://play-lh.googleusercontent.com/a/ACg8ocJMPm7lFX34DHTZX4JylJf4cIgpb5WRtpcH4hwkeT6Q=mo,Very nice,5,0,15.3.0,2024-03-13 19:36:18,"Thank you for your positive feedback! We're thrilled to hear that you're enjoying your experience with Tinder. If you have any questions or need assistance, please don't hesitate to reach out to us.",2024-03-13 21:46:23,15.3.0
10af1d58-62ed-47b0-b821-a20285ca6ebf,Thabang Mathelele,https://play-lh.googleusercontent.com/a-/ALV-UjXlHihayycWpMhVGqENeHxPWOuVysQlmMwTi9fg4EWS_Fo,best app ever,5,0,15.3.0,2024-03-13 18:59:32,"Thank you for your positive feedback! We're thrilled to hear that you're enjoying your experience with Tinder. If you have any questions or need assistance, please don't hesitate to reach out to us.",2024-03-13 21:46:24,15.3.0
eab948a9-07d3-4a57-a70d-5cf47a306ce7,Comfort Williams,https://play-lh.googleusercontent.com/a/ACg8ocI_Ub-T9i56aGBPJ6QY1BEt6RCcujqOdRRtwPWxmI5a=mo,Am not sure from now,3,0,15.3.0,2024-03-13 18:53:56,,,15.3.0
8aa6a498-e103-4ef3-8a10-e4d8aea40a7e,Prajjwal Panchal008,https://play-lh.googleusercontent.com/a-/ALV-UjX5q0d7vk9SVwEkYjPDY485NemQyiSdAFXh--sPK38EHxs,Osm,5,0,15.0.0,2024-03-13 18:44:45,,,15.0.0
a68310b8-4667-4301-a621-b09feecc7c09,Dov Blitz,https://play-lh.googleusercontent.com/a/ACg8ocIl-2GQqkOaR4BgDRMTilVW_BNTTi5S1DszCzTwIkvhdMc=mo,a bit too expensive for my taste tbf,4,0,15.3.0,2024-03-13 18:38:31,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-13 21:46:39,15.3.0
6bc314e0-85a2-42da-89d6-2a21a342453e,Jason John Panteleon Ioannidis,https://play-lh.googleusercontent.com/a/ACg8ocKom9MTVNepsb6gy9CkQ8wD04obLqdKWHHw8sZ7X6pF=mo,πατάτα 🥔🥔,4,0,15.3.0,2024-03-13 18:31:52,,,15.3.0
1d79e6f8-e9ea-4071-b72c-60e99489a2bb,Monish Mhatre,https://play-lh.googleusercontent.com/a-/ALV-UjUy5ClygDmabA4hgrMSKChzwHG-o7M8dW_6QbSLQhyqFAs,profile not showing in other people's phone,1,0,15.3.0,2024-03-13 18:23:54,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 21:46:52,15.3.0
9e46f68d-7051-484f-93f2-7299960f0a99,Sohail S,https://play-lh.googleusercontent.com/a-/ALV-UjUYit-QIozWrhEkgmYxnLGAd7oRkAVFtYrBh6PXS35UFg,Tumhara network issue 🛜,1,0,,2024-03-13 18:17:46,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 21:46:49,
e82ec924-f9f0-4797-b461-d33cca387ef7,Saad Ali,https://play-lh.googleusercontent.com/a/ACg8ocKxyM0IAzx1keyhnr4n9P5WDrsomsKkIAgarOYXrzHB=mo,Bad,1,0,,2024-03-13 18:15:36,,,
8d395b91-106a-4fc7-8ec7-76493178236b,Lixy Nicholson,https://play-lh.googleusercontent.com/a-/ALV-UjX8lIP8MN79vPhCbNEnsQgdQ_8_aw-rNRqEBLIDMSLEcA,Why can't I delete my account ?,1,0,,2024-03-13 18:13:06,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-13 21:46:51,
cea917ea-e2a2-40f5-b027-6a591b0b3a9c,Mhiz Sharon,https://play-lh.googleusercontent.com/a/ACg8ocIo86WizysBSs6tr2Cn0eOQ9EV5hOZasCYS1n34g_i6=mo,great,5,0,15.3.0,2024-03-13 18:12:51,,,15.3.0
f335b91c-93aa-4420-998d-67631de79012,kizito harriet,https://play-lh.googleusercontent.com/a-/ALV-UjXv9tpWBcDO5gCObooj25i8r4_284byODKiD3gWsHGINw,"I don't know why you guys keep banning from using your app without violating any policy,I thought when one reports a case ,you guys first look through it before banning a user",1,0,15.3.0,2024-03-13 18:04:13,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 21:46:49,15.3.0
3d2d3733-df58-4105-b68a-efd08577c187,Benjamin Campbell,https://play-lh.googleusercontent.com/a-/ALV-UjUPg6Yh517_oCsNGJksumkRguDsUW5GMZIjf7-xxJMF21g,Account was banned without explanation or warning. There is no process to appeal this decision or even find out what conduct got you banned. Its impossible to create a new account -10/10 customer service.,1,0,,2024-03-13 18:01:27,,,
fa1de39f-78a1-4ca5-8550-3801b7e3ee9e,GOVIND Pandit gi,https://play-lh.googleusercontent.com/a-/ALV-UjU2YwJI4mJbKyhk5EwKnTNqX_rRCi6rwWVNZoVCJXFbOVE,ॐ नमः शिवाय,5,0,15.3.0,2024-03-13 17:44:24,,,15.3.0
a7208a28-25f1-4339-8537-afca1f339648,Jamal Faheed,https://play-lh.googleusercontent.com/a/ACg8ocIZlGRbyyXnOwmuLJsdniZuIESrg8GqvYPWoI6QohZm=mo,xo good,5,0,15.3.0,2024-03-13 17:43:48,,,15.3.0
b14263e4-65ed-405d-8023-5c200851aa09,Nyaradzo Ngara,https://play-lh.googleusercontent.com/a/ACg8ocIv8bRkcSaGGy6IFgDu7hi6kAA_TlSWp3LP8cuU13di=mo,good,1,0,15.3.0,2024-03-13 17:34:14,,,15.3.0
7eadd312-8818-4d9e-b9a9-155c3fb42ef1,Marko Zezelj,https://play-lh.googleusercontent.com/a/ACg8ocI22TVeA5rH2yDOGjOhYZXi_2ebHJrmKEXbmLiHXYA4=mo,"There has not been a day when i don't miss out on Tinder. Oh well, the app just kills time and that's about it. I would like something better. For instance, in my location proximity, my profile seems like it's not liked by the user itself, though it would be AI projecting the least liked profiles as a like. So, it appears i found that pattern. With the boost, likes appear and go away. Chats appear and go away. And i get it, Tinder would now respond with ""sorry for the troubled experience"".",1,46,15.3.0,2024-03-13 17:32:21,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 10:50:38,15.3.0
05576568-bc6f-4309-a135-9a62e44355b0,christopher,https://play-lh.googleusercontent.com/a-/ALV-UjU6FziHryUFaw1pIwn0u2Ri1_8v5LiYWdHpsWIjHapa0Rk,Sucks,1,0,15.3.0,2024-03-13 17:30:01,,,15.3.0
f7f6be16-79a5-4d63-8c84-1224472eff80,Eric Nickel,https://play-lh.googleusercontent.com/a/ACg8ocJq_azCcGjI_QpBwbRqjOd1jYtBPM_VgiRWLjadNfxl=mo,hard getting matches but its fun,5,0,15.3.0,2024-03-13 17:28:54,,,15.3.0
46891898-10c5-45c9-bd82-d48a860a0083,kerryl rae,https://play-lh.googleusercontent.com/a-/ALV-UjXb1W2YsB1_T8c_Ezb3TC8C6s-mS7MuoE1rokQ73WQGnyA,"When I was in Qatar I used TINDER more and I don't need to pay cash just to see the man that I swipe. But I don't kno here in the Philippines, I need to pay just to open the picture. Why they need to pay cash for a dating app???",2,0,,2024-03-13 17:17:29,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-13 18:27:02,
457fcabd-0a0d-4f94-a354-54e38e1e90b3,Imad Ghoul,https://play-lh.googleusercontent.com/a-/ALV-UjXRs0wzmZkhuboBBY-fzo5LY46FQzIybTIEOO-EnEJM8Q,wow,5,0,15.3.0,2024-03-13 16:54:45,,,15.3.0
ee2cae63-732f-4384-910c-231af6f2421a,Local Human2005,https://play-lh.googleusercontent.com/a-/ALV-UjXUevDxm5XCmo4fVC6wPh9rULnWffsZCJ4oiP9aid0ISVU,"Why would i need gold to see who likes me? That kinda defeats the whole purpose of this app since u cant rlly talk to em unless u have a another messaging app username in ur bio (which you cant even do, so its either pay up to like more ppl or wait 12 hours, cant have people connecting on an app made to connect people apparently) its frustrating. Whats funny is if u look through the review responses from tinder, THE PEOPLE WHO MADE IT AGREE IT SUCKS, MAKE IT BETTER",1,0,15.3.0,2024-03-13 16:54:39,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 06:50:08,15.3.0
dc0834fc-22e7-4800-9c42-34baeb28aaea,Sawshwe khaingmoe. Lrc,https://play-lh.googleusercontent.com/a-/ALV-UjWKhBrwBSR0vI-zKLovfDJQqluWfdNzhLY26KczghOtQA,nice app,5,0,15.3.0,2024-03-13 16:46:31,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-13 18:26:37,15.3.0
5421b590-4ea0-4cef-9cec-5adf80a2794d,Odunlami Samuel362,https://play-lh.googleusercontent.com/a/ACg8ocIoymF9RJUYocbhM5tHRhxpfJc1EekjPCodgFPTT3T9=mo,good app,5,0,15.3.0,2024-03-13 16:20:52,"Thank you for your positive feedback! We're glad to hear that you're enjoying our app. If you have any suggestions or need assistance, feel free to reach out to us.",2024-03-13 18:26:33,15.3.0
